unique_id;B0;E;E_h;T_h;r_squared_school;nvarys_school;ndata_school;out.chisqr;Temps
3;291.8618447916532;0.022838400752323674;0.00065650729130682932;308.14999999999998;0.0037168967796595842;4;19582;560362242.79478168;303.14999999999998
3;291.1948058674763;0.022912756939800317;1.2227038780351583e-07;298.14999999999998;0.0037168773764338914;4;19582;560362253.89409792;303.14999999999998
3;291.92467889669706;0.022817373378567585;4.4975487457522244e-06;298.14999999999998;0.0037168904808475567;4;19582;560362262.92195404;303.14999999999998
4;291.88485798420589;0.022832706806044756;1.9706949922927118e-06;308.14999999999998;0.0037168881306001156;4;19582;560362252.49577427;288.14999999999998
4;291.86184347467258;0.02283840328891017;1.2720969911994642e-05;303.14999999999998;0.003716896779643819;4;19582;560362242.79478347;293.14999999999998
4;291.30937085521521;0.022911158018487743;1.9310800302160479e-07;304.14999999999998;0.003716874945585702;4;19582;560362257.34019041;298.14999999999998
4;291.86184571836145;0.022838398040491804;0.00010815872428359138;291.14999999999998;0.0037168967796541441;4;19582;560362242.79477966;303.14999999999998
4;291.86184673966909;0.022838395122927835;9.0475449942661963e-05;293.14999999999998;0.0037168967796556984;4;19582;560362242.79478526;306.14999999999998
4;291.86184498133116;0.022838400276669158;5.5808080623542888e-05;293.14999999999998;0.0037168967796573638;4;19582;560362242.79478323;308.14999999999998
5;284.95887145437899;9.3808475532055611e-08;1.3309534685559391e-08;293.14999999999998;6.829014020937052e-10;4;19582;566587735.03232121;288.14999999999998
5;291.87484042928571;0.022834164548625292;2.39424856728351e-06;312.35000000000002;0.0037168968685045156;4;19582;560362245.78635883;293.14999999999998
5;291.77651632131887;0.022863870150036759;6.8478500824261875e-07;303.14999999999998;0.0037168746003699571;4;19582;560362263.720137;298.14999999999998
5;291.75755948764788;0.022904097442317906;5.6513574552282893e-07;313.14999999999998;0.0037168743001220195;4;19582;560362295.33823252;303.14999999999998
5;290.98517929712176;0.022915102575294489;4.203415070466398e-08;295.14999999999998;0.0037168725343342812;4;19582;560362256.95398414;306.14999999999998
5;291.86186245915263;0.022838358509109747;0.00062614272568383149;295.14999999999998;0.0037168967796947783;4;19582;560362242.79479098;308.14999999999998
6;284.95887714375056;1.007996437319658e-07;2.9813645541301164e-08;295.14999999999998;1.7559343978845732e-09;4;19582;566587733.72242188;288.14999999999998
6;291.86189591029853;0.022838296908604495;0.00032327946962794628;303.14999999999998;0.0037168967799529051;4;19582;560362242.79482508;293.14999999999998
6;291.86184431166487;0.022838403067632174;0.00019374479627031212;303.14999999999998;0.0037168967796709085;4;19582;560362242.79478133;298.14999999999998
6;291.86184510598918;0.022838399393342968;0.00012200170108455097;303.14999999999998;0.0037168967796570307;4;19582;560362242.79478121;303.14999999999998
6;291.86184473121318;0.022838400484146527;0.00017057914084194222;299.44999999999999;0.0037168967796590291;4;19582;560362242.79478264;306.14999999999998
6;291.86184548810496;0.022838398828884488;0.0001076635750436484;303.14999999999998;0.0037168967796556984;4;19582;560362242.79478693;308.14999999999998
7;291.86184550975685;0.022838399055029702;0.00012311707684519176;303.14999999999998;0.003716896779658807;4;19582;560362242.79478133;288.14999999999998
7;291.27201010490029;0.022909597539813132;1.5908644300796303e-07;303.14999999999998;0.0037168775223219708;4;19582;560362253.91193414;293.14999999999998
7;291.86184534626949;0.022838399741480598;3.4287500226926137e-05;303.14999999999998;0.0037168967796711305;4;19582;560362242.79478693;298.14999999999998
7;291.86184460622701;0.022838400740886711;2.623893251184625e-05;308.14999999999998;0.0037168967796554764;4;19582;560362242.79478562;303.14999999999998
7;291.86184470491372;0.022838400493359712;0.00014068217312100957;298.14999999999998;0.0037168967796507024;4;19582;560362242.79478347;306.14999999999998
7;291.8857979756155;0.022828812034297975;4.8797388397693007e-06;308.14999999999998;0.0037168949688218822;4;19582;560362248.33854413;308.14999999999998
8;291.86184455980748;0.02283840047597362;9.7890038870675316;280.14999999999998;0.0037168967796405994;4;19582;560362242.79477978;288.14999999999998
8;291.01464168675335;0.022915081642934754;5.4276713223968536e-08;289.14999999999998;0.0037168736391015589;4;19582;560362257.81896925;291.14999999999998
8;291.83942054767101;0.022846710453100039;1.095971274389731e-06;303.14999999999998;0.0037168852957354392;4;19582;560362249.75484824;294.14999999999998
8;291.8618460809206;0.022838396873027345;3.7719288256232796e-05;303.14999999999998;0.0037168967796520347;4;19582;560362242.79478288;297.14999999999998
8;291.86186076784281;0.022838362878970887;0.0001571898010544915;303.14999999999998;0.0037168967796947783;4;19582;560362242.79478908;300.14999999999998
8;291.86184500421228;0.022838400663258252;1.6110956558390646e-05;308.14999999999998;0.0037168967796609165;4;19582;560362242.79478478;303.14999999999998
9;291.86184475081171;0.022838400402143234;5.4522684955860067e-05;308.14999999999998;0.0037168967796618047;4;19582;560362242.79478073;278.14999999999998
9;291.86189670514688;0.022838294697203432;0.00024583607765703573;303.14999999999998;0.0037168967799504626;4;19582;560362242.79482722;283.14999999999998
9;291.86184529115786;0.022838399400345145;2.1345215864931957e-05;298.14999999999998;0.0037168967796520347;4;19582;560362242.79478085;288.14999999999998
9;291.54355893827659;0.022892244220244596;3.4703322781001412e-07;301.14999999999998;0.0037168730428543961;4;19582;560362256.22119284;293.14999999999998
9;291.4478349267128;0.022902494816936615;2.4950391374075843e-07;308.14999999999998;0.0037168687851621973;4;19582;560362258.59297073;298.14999999999998
10;291.86185322413002;0.022838380430601591;2.920328882892739e-05;303.14999999999998;0.0037168967796776808;4;19582;560362242.7947793;278.14999999999998
10;291.86184609381087;0.022838397563396774;8.7329277441805604e-05;308.14999999999998;0.0037168967796576968;4;19582;560362242.7947849;283.14999999999998
10;291.86184448478758;0.022838401039599433;9.9623234662012941;289.14999999999998;0.0037168967796491481;4;19582;560362242.79478121;288.14999999999998
10;284.95887913588149;1.462161781541038e-07;3.7144679654401707e-08;288.14999999999998;1.2643457392158552e-09;4;19582;566587734.32252645;293.14999999999998
10;291.86186846468195;0.022838345714128561;0.0002728262977364949;303.14999999999998;0.0037168967797257535;4;19582;560362242.79479766;298.14999999999998
11;291.86358882984518;0.022837251787338853;1.1664241320696958e-05;303.14999999999998;0.0037168968128481472;4;19582;560362242.83469069;282.55000000000001
11;291.16040832161116;0.022914123850383928;1.0738494492520621e-07;298.14999999999998;0.0037168770283192432;4;19582;560362254.01605487;284.44999999999999
11;291.43028874754754;0.022902283354898734;2.4634186756030908e-07;298.14999999999998;0.0037168760522977573;4;19582;560362258.6667006;284.55000000000001
11;291.86184428922593;0.022838401422207267;0.00015932278187590361;298.14999999999998;0.0037168967796498142;4;19582;560362242.79478729;289.44999999999999
11;291.86184463179188;0.022838400693543471;3.1045611654334581e-05;300.14999999999998;0.0037168967796497032;4;19582;560362242.79478049;289.55000000000001
11;291.86185667215193;0.022838372358508042;4.67513146546917e-05;300.14999999999998;0.0037168967796847863;4;19582;560362242.79478562;293.44999999999999
11;291.86186071232441;0.022838362444346883;0.025516586457830049;300.14999999999998;0.003716896779688228;4;19582;560362242.79479265;293.75
11;291.86185208593128;0.022838382870044128;5.8117416926284437e-05;300.14999999999998;0.0037168967796704644;4;19582;560362242.79478073;296.64999999999998
11;291.27358713862435;0.022911519938515024;1.5472411806224605e-07;303.14999999999998;0.0037168778130354241;4;19582;560362257.81079316;296.85000000000002
11;291.5428809003966;0.022902411056265438;3.3484504901045932e-07;300.14999999999998;0.0037168772384824633;4;19582;560362253.88602519;299.44999999999999
12;291.76688192309598;0.022863378945790592;7.1468411476657497e-07;298.14999999999998;0.0037168747113431877;4;19582;560362255.23242915;289.14999999999998
12;291.33836905295669;0.02290596574406455;1.9617797396572988e-07;298.14999999999998;0.0037168769301730853;4;19582;560362254.02309525;292.14999999999998
12;291.86185632464594;0.022838374260811912;9.507337248092504e-05;308.14999999999998;0.0037168967797026609;4;19582;560362242.79478467;294.14999999999998
12;291.86184202222569;0.022838407640820669;2.4694080704257351e-05;298.14999999999998;0.0037168967796497032;4;19582;560362242.79478419;296.14999999999998
12;290.89210517775695;0.02291459821084928;1.0671078010195947e-08;308.14999999999998;0.0037168680587709169;4;19582;560362259.23351932;298.14999999999998
12;290.91485390341103;0.022924442963606729;2.8676334185098175e-08;305.14999999999998;0.0037168772152440521;4;19582;560362253.81606436;300.14999999999998
12;291.23974312449405;0.022911340156728344;1.4227424359755324e-07;305.14999999999998;0.0037168776109631763;4;19582;560362254.16589892;302.14999999999998
12;291.38858193052317;0.022909136404885667;1.9647645298500825e-07;303.14999999999998;0.0037168475322392203;4;19582;560362310.47973239;304.14999999999998
12;291.86183349578329;0.022838437422900804;0.0001150979264264885;308.15000012035728;0.003716896779723422;4;19582;560362242.79478908;306.14999999999998
12;291.86186886514224;0.022838345687630868;0.015877654500584638;283.14999999999998;0.0037168967797348573;4;19582;560362242.79479778;308.14999999999998
12;291.86184413535847;0.022838401863667469;2.7107648785373177;281.14999999999998;0.0037168967796498142;4;19582;560362242.79477775;310.14999999999998
13;291.31468182291081;0.02290896666252772;1.8588626314882893e-07;308.14999999999998;0.0037168769004696234;4;19582;560362254.00007331;277.14999999999998
13;291.86184497538301;0.022838399091793627;0.00016919596752716933;300.14999999999998;0.003716896779638823;4;19582;560362242.79478192;281.14999999999998
13;291.27756132030561;0.022909052911551198;1.6383824196227968e-07;303.14999999999998;0.0037168773704262525;4;19582;560362253.70782173;285.14999999999998
13;291.86184452231049;0.022838400577771079;0.00018936388848432857;303.14999999999998;0.0037168967796510355;4;19582;560362242.79478478;289.14999999999998
13;291.861844531119;0.02283840193558161;0.00010292862532689248;303.14999999999998;0.0037168967796608054;4;19582;560362242.79478109;293.14999999999998
13;291.86185421741646;0.022838379212726901;0.00012314852735849653;308.14999999999998;0.0037168967796926689;4;19582;560362242.79478502;298.14999999999998
13;291.86184416495223;0.022838401170263246;0.00037359986749540007;299.64999999999998;0.0037168967796452623;4;19582;560362242.79477835;303.14999999999998
14;291.86184504516376;0.022838399787869602;2.4425187827958964e-05;296.14999999999998;0.0037168967796501473;4;19582;560362242.79478574;278.14999999999998
14;291.89741870784496;0.02282961187976006;2.0662425349483281e-06;305.64999999999998;0.0037168871927159008;4;19582;560362259.54483211;283.14999999999998
14;291.86184375080234;0.022838402978305295;3.1158446332046974e-05;302.14999999999998;0.0037168967796515906;4;19582;560362242.79478514;288.14999999999998
14;291.86184435789659;0.022838401360171335;0.025263871984284692;283.14999999999998;0.0037168967796503694;4;19582;560362242.79477799;293.14999999999998
14;291.02072054849236;0.022915211212999432;6.7965366767976918e-08;303.14999999999998;0.0037168691338888005;4;19582;560362258.44823015;298.14999999999998
15;291.86184393238233;0.022838401794622699;0.00033291764957598123;305.14999999999998;0.0037168967796359365;4;19582;560362242.79477882;278.14999999999998
15;291.86190657801444;0.022838281620534796;0.023504048189437288;306.14999999999998;0.0037168967800782493;4;19582;560362242.79484773;283.14999999999998
15;291.8618452369592;0.022838399619427675;2.5336258569586071e-05;303.14999999999998;0.0037168967796599173;4;19582;560362242.79477823;288.14999999999998
15;285.08887244726338;9.3910991860814961e-08;1.5724332491719996e-08;302.14999999999998;8.4632512109550362e-10;4;19582;566514082.23300183;293.14999999999998
15;290.96078952947869;0.022915165771309576;3.3735083160371098e-08;294.14999999999998;0.0037168715223412363;4;19582;560362257.59069598;298.14999999999998
15;291.02636059674091;0.022915163049707189;6.3698022512239647e-08;303.14999999999998;0.0037168698700617009;4;19582;560362259.09691107;303.14999999999998
16;291.90043376035959;0.022824457910411534;4.3518893206751751e-06;308.14999999999998;0.0037168931384167214;4;19582;560362251.48161101;275.14999999999998
16;291.86189114493254;0.022838303658083803;0.01384711644142066;308.14999999999998;0.0037168967798956176;4;19582;560362242.79482007;278.14999999999998
16;291.86184552248665;0.022838399399019538;1.420846367238279e-05;298.14999999999998;0.0037168967796690211;4;19582;560362242.79478168;281.14999999999998
16;291.86186501851023;0.022838353838857784;0.000142605616840863;303.14999999999998;0.0037168967797247543;4;19582;560362242.79478884;284.14999999999998
16;291.86183276299835;0.022838431851997066;5.0029748544956031e-06;303.14999999999998;0.0037168967800936814;4;19582;560362242.79454029;287.14999999999998
16;290.913586578457;0.022915366882481181;1.6496237809162641e-08;303.14999999999998;0.0037168691607597504;4;19582;560362258.32710218;290.14999999999998
16;291.89522179375189;0.022831529125653772;1.8135704278222332e-06;297.14999999999998;0.0037168850220972161;4;19582;560362256.95681059;290.14999999999998
16;291.8618444763776;0.022838401245207186;0.00024733155769239855;299.14999999999998;0.0037168967796539221;4;19582;560362242.79478383;293.14999999999998
16;291.86183138351691;0.022838435759990439;1.8057141572647231e-05;304.14999999999998;0.0037168967796465946;4;19582;560362242.79478896;298.14999999999998
16;290.89189851862955;0.022915028323163934;1.9680842056137838e-08;303.14999999999998;0.0037168686427403452;4;19582;560362279.84721577;303.14999999999998
17;291.86184482284926;0.022838400403941795;2.8803263155230488e-05;307.14999999999998;0.0037168967796573638;4;19582;560362242.79478085;275.14999999999998
17;290.95277688334227;0.022915229403263172;3.1197407535179516e-08;308.14999999999998;0.0037168711741163429;4;19582;560362257.90210772;278.14999999999998
17;291.86979788597046;0.022841575162844786;1.1953403506904348e-06;308.14999999999998;0.0037168777250222718;4;19582;560362254.9701544;283.14999999999998
17;291.02885493740894;0.022914984391064309;5.973258009336567e-08;309.14999999999998;0.0037168741007377326;4;19582;560362257.82986701;288.14999999999998
17;284.95887729215576;1.6402952284230386e-07;3.0332025879955531e-08;308.14999999999998;8.4038898062743783e-10;4;19582;566587734.84006357;293.14999999999998
17;291.8618609625733;0.022838362404678614;0.0002599365627410256;298.14999999999998;0.0037168967797014396;4;19582;560362242.79478824;298.14999999999998
17;290.96854141220035;0.022931931575522858;3.2128368954245084e-08;298.14999999999998;0.0037168750511116233;4;19582;560362256.29915452;303.14999999999998
18;291.86184488511253;0.022838400622625755;1.0249168043807791e-05;298.14999999999998;0.0037168967796548102;4;19582;560362242.79478264;274.14999999999998
18;291.25896410244832;0.022912436446204765;1.4666937563364789e-07;298.14999999999998;0.0037168778650936707;4;19582;560362258.82097185;277.64999999999998
18;291.86185324012843;0.022838379595129344;0.00017410728781651626;298.14999999999998;0.0037168967796649133;4;19582;560362242.79478359;280.14999999999998
18;291.01497312443445;0.02291502814242018;5.1375439558212215e-08;298.14999999999998;0.003716873624915018;4;19582;560362255.86386609;282.14999999999998
18;291.86186990511465;0.022838342879525454;0.00038063525433184041;303.14999999999998;0.0037168967797372998;4;19582;560362242.79479158;284.64999999999998
18;290.82423415510158;0.022987679334197753;1.1667418032512617e-09;285.14999999999998;0.0037168287153178658;4;19582;560362284.70318365;287.35000000000002
18;291.25400412538812;0.0229096910490879;1.5166795662721276e-07;298.14999999999998;0.0037168774567859497;4;19582;560362253.65996492;290.14999999999998
18;291.86184736407404;0.022838395069568296;2.2481219477221784e-05;307.64999999999998;0.0037168967796753494;4;19582;560362242.79478669;293.44999999999999
18;291.86184559779355;0.022838399042542468;0.00015309721295330155;303.14999999999998;0.003716896779658807;4;19582;560362242.79478014;295.14999999999998
18;291.8618625348829;0.022838358906697821;1.0440347810270004e-05;296.14999999999998;0.0037168967797064356;4;19582;560362242.79479265;298.85000000000002
18;291.86184550968449;0.022838399485189499;0.00018721256090047385;303.05000000000001;0.0037168967796711305;4;19582;560362242.79478526;300.64999999999998
19;291.86184456596584;0.022838400789774272;0.0001939515154276595;304.64999999999998;0.0037168967796518126;4;19582;560362242.79478526;271.64999999999998
19;291.25116509712615;0.022910196081463264;1.4915856226823897e-07;296.14999999999998;0.0037168775337602655;4;19582;560362253.74595821;273.14999999999998
19;291.86184557156025;0.022838398169470853;0.00013980795247902085;303.14999999999998;0.0037168967796575858;4;19582;560362242.79478335;276.14999999999998
19;291.19952028312525;0.022911816394933327;1.2649050483712009e-07;304.14999999999998;0.0037168772987937748;4;19582;560362253.81064081;279.14999999999998
19;291.86191167528989;0.022838275178441825;0.00030259070716586188;306.14999999999998;0.003716896780146528;4;19582;560362242.79485226;285.14999999999998
19;291.86184690129261;0.022838395200537976;9.5241870565296729;308.14999999999998;0.003716896779658585;4;19582;560362242.79478347;289.14999999999998
19;290.8724907494842;0.022914443350147241;3.4858938958404113e-09;298.14999999999998;0.0037168668270719518;4;19582;560362259.63953483;293.14999999999998
20;291.32063171089453;0.022910059094457081;1.7548818519460772e-07;303.14999999999998;0.0037168741492679125;4;19582;560362259.46894622;279.14999999999998
20;290.87371995468487;0.022914356327089592;9.1233849253935435e-09;301.14999999999998;0.0037168662060679258;4;19582;560362260.000489;282.14999999999998
20;291.21748809114047;0.022911169058726467;1.3445881418280513e-07;281.14999999999998;0.003716877400077423;4;19582;560362253.70698571;285.14999999999998
20;291.20817946549198;0.022911091326162192;1.2941155823628313e-07;305.14999999999998;0.0037168774007031447;4;19582;560362253.69434142;288.14999999999998
20;291.86184053112538;0.0228384118396464;2.76819542089802e-05;293.14999999999998;0.0037168967796498142;4;19582;560362242.79478157;293.14999999999998
20;291.86184496693187;0.022838400412068072;0.00019371010764001058;298.14999999999998;0.0037168967796569197;4;19582;560362242.7947824;298.14999999999998
21;291.86184500558471;0.022838400220903766;0.00019738265259815487;298.14999999999998;0.0037168967796541441;4;19582;560362242.7947855;279.14999999999998
21;291.86188802613844;0.022838309806199709;0.00050940952445853731;303.14999999999998;0.0037168967798717478;4;19582;560362242.79481709;282.14999999999998
21;290.92982940018533;0.022915110026846087;2.1731295196749646e-08;298.14999999999998;0.0037168699933278759;4;19582;560362257.85915101;285.14999999999998
21;291.86185560946547;0.022838375382613452;1.9696299049065749e-05;303.14999999999998;0.0037168967796925578;4;19582;560362242.79478681;288.14999999999998
21;290.99373320630963;0.022915235773382048;4.6265432696115376e-08;308.14999999999998;0.0037168728898800962;4;19582;560362257.70476925;293.14999999999998
21;291.86191936984312;0.022838266708722455;0.014535166453172422;281.14999999999998;0.0037168967802754249;4;19582;560362242.79485929;298.14999999999998
22;291.05304871935749;0.02291502430042679;7.4257684545910849e-08;302.14999999999998;0.0037168706701539156;4;19582;560362257.62962663;283.14999999999998
22;291.86185949717805;0.022838365715687859;2.8101996212937044e-05;306.14999999999998;0.0037168967796916696;4;19582;560362242.79478931;285.14999999999998
22;291.86185703545328;0.022838371205663555;2.7228017067770863e-05;303.14999999999998;0.0037168967796822328;4;19582;560362242.7947849;287.14999999999998
22;291.86186134211812;0.022838361638660255;3.4525124064199796e-05;301.14999999999998;0.0037168967796995522;4;19582;560362242.79478848;289.14999999999998
22;291.86184975505535;0.022838387905487856;4.1133340068044776e-05;303.14999999999998;0.0037168967796604724;4;19582;560362242.79477668;291.14999999999998
22;291.8618653455303;0.022838353241021559;9.9269432357707105e-05;301.14999999999998;0.0037168967797232;4;19582;560362242.79478884;293.14999999999998
22;291.86185700420106;0.022838371578896666;4.2119393938822102e-05;301.14999999999998;0.0037168967796815666;4;19582;560362242.79478467;295.14999999999998
22;291.59221353114236;0.022887227099779407;3.9672282580180075e-07;306.14999999999998;0.0037168721476064093;4;19582;560362256.75727761;297.14999999999998
22;291.86184551653884;0.022838398758107215;0.00016827131195450436;300.14999999999998;0.0037168967796575858;4;19582;560362242.79478109;299.14999999999998
22;291.86182189067193;0.022838463555398637;1.5488425915244433e-05;298.14999999999998;0.0037168967796564756;4;19582;560362242.79479718;301.14999999999998
22;291.86186256109659;0.022838358126846637;0.0046041471575870461;308.14999999999998;0.003716896779693557;4;19582;560362242.79479122;303.14999999999998
22;291.86184486463901;0.022838400552430794;3.2726929716886477e-05;308.14999999999998;0.0037168967796566976;4;19582;560362242.79478252;305.14999999999998
23;291.86184449971375;0.02283840103448186;0.00024040450595684833;303.14999999999998;0.0037168967796543662;4;19582;560362242.79477823;281.14999999999998
23;291.86184549766739;0.022838399638373631;9.0534908234285533e-05;304.14999999999998;0.0037168967796671337;4;19582;560362242.79478514;284.14999999999998
23;291.86185328120138;0.02283837906592211;2.476329196209334e-05;288.14999999999998;0.0037168967796626928;4;19582;560362242.7947824;287.14999999999998
23;291.00681404024215;0.022915346880208565;6.7544038240354696e-08;303.25;0.0037168614652735021;4;19582;560362310.65149319;290.14999999999998
23;291.86190832303856;0.022838279572388143;0.00035104901301440404;293.14999999999998;0.0037168967800998987;4;19582;560362242.79484773;293.14999999999998
23;291.86184441004116;0.022838400627022238;1.2829335868203087e-05;298.14999999999998;0.0037168967796405994;4;19582;560362242.79478586;298.14999999999998
23;291.86184719793209;0.022838395409839441;0.042242759753719591;282.14999999999998;0.0037168967796740171;4;19582;560362242.79478157;303.14999999999998
24;291.86184560426864;0.022838398249962578;2.0897877036729709e-05;298.14999999999998;0.0037168967796507024;4;19582;560362242.79478586;283.14999999999998
24;291.86184474958588;0.022838400921769243;3.0997229458862374e-05;283.14999999999998;0.0037168967796541441;4;19582;560362242.79478157;285.14999999999998
24;291.86464726166275;0.022841962552760487;1.2107860959288087e-06;307.14999999999998;0.0037168788901731364;4;19582;560362253.82072306;287.14999999999998
24;291.86185322413002;0.022838380430601591;2.920328882892739e-05;303.14999999999998;0.0037168967796776808;4;19582;560362242.7947793;289.14999999999998
24;291.02805070325252;0.022918792707829028;5.921621369927798e-08;293.14999999999998;0.0037168771116513621;4;19582;560362254.51344013;291.14999999999998
24;291.86183886333112;0.022838415226484433;2.304833563514527e-05;307.64999999999998;0.0037168967796478158;4;19582;560362242.79478741;293.14999999999998
24;291.86182985473727;0.022838434515448192;3.5683426559019703e-06;298.14999999999998;0.0037168967890933713;4;19582;560362242.78954649;295.14999999999998
24;290.86455816033987;0.022914715463999247;1.0604462753160877e-09;303.14999999999998;0.0037168663474493879;4;19582;560362259.90833497;297.14999999999998
24;291.86188195000108;0.022838320157437354;4.5886524891003499e-05;307.94999999999999;0.0037168967798191233;4;19582;560362242.79480731;299.14999999999998
24;291.86184283571106;0.022838405282452168;2.8756118560335856e-05;308.14999999999998;0.0037168967796525898;4;19582;560362242.79478204;301.14999999999998
24;284.95887705718184;1.7600876544018539e-07;2.9513401822525144e-08;299.14999999999998;7.4135642069705909e-10;4;19582;566587734.96097672;303.14999999999998
24;291.86184915143087;0.022838389500772872;2.4070079375870882e-05;308.14999999999998;0.0037168967796621377;4;19582;560362242.794783;305.14999999999998
25;290.98531665697345;0.022915263376723883;4.3347188161204635e-08;313.14999999999998;0.0037168725692529048;4;19582;560362257.93639302;283.14999999999998
25;291.86184023703959;0.022838411140074334;1.0628145983948648e-05;308.14999999999998;0.0037168967796368246;4;19582;560362242.79478252;283.14999999999998
25;291.86184568640829;0.022838398330333843;0.00014193169634756371;313.14999999999998;0.0037168967796558094;4;19582;560362242.79478633;283.14999999999998
25;291.86183967420226;0.022838412481213755;4.9986788820289528e-06;313.14999999999998;0.0037168967800899066;4;19582;560362242.79453063;288.14999999999998
25;291.20498863303021;0.02291544996886451;1.2065299380700444e-07;313.14999999999998;0.0037168776330112063;4;19582;560362260.10465217;288.14999999999998
25;291.86183699562946;0.02283842021403425;1.1273954136459344e-05;308.14999999999998;0.0037168967796420427;4;19582;560362242.79478776;291.14999999999998
25;291.15466990973357;0.022914450660013286;1.2299900330478229e-07;303.14999999999998;0.0037168548990201833;4;19582;560362272.51171017;293.14999999999998
25;291.86184480553641;0.022838400267093485;7.5353054546745208e-05;303.14999999999998;0.0037168967796453733;4;19582;560362242.79478157;293.14999999999998
25;290.95906366919593;0.022915040897595985;3.955685788933571e-08;304.14999999999998;0.0037168681667536507;4;19582;560362258.88622332;293.14999999999998
25;291.8618769495572;0.022838329435532868;0.0001439313747842897;308.14999999999998;0.0037168967797885921;4;19582;560362242.79480565;293.14999999999998
25;291.80484784936215;0.022855386591655414;8.6114019369762036e-07;298.14999999999998;0.0037168787521628666;4;19582;560362253.05369818;298.14999999999998
25;291.31536126085132;0.022910765109801046;1.7088002078899044e-07;298.14999999999998;0.0037168779366774096;4;19582;560362266.71279836;298.14999999999998
25;291.86185662482688;0.022838371671200609;3.3543621135823176e-05;308.14999999999998;0.0037168967796821217;4;19582;560362242.794783;298.14999999999998
25;291.86184100944166;0.022838410707125101;1.0843724921982903e-05;295.14999999999998;0.003716896779658585;4;19582;560362242.79478729;298.14999999999998
