FinalID,OriginalTraitValue,unique_id,Temps,logB0,E,E_h,E_l,T_h,T_l,one_over_kt,index_panda,B0
MTD2952,285.19886,320,278.15,5.65722913743843,1.05479107038305e-09,-5.27395535191526e-09,-5.27395535191526e-10,303.15,278.15,3227921.55042358,2745,284.95886
MTD2952,285.30886,320,283.15,5.65722913743843,1.05479107038305e-09,-5.27395535191526e-09,-5.27395535191526e-10,303.15,278.15,3285946.3850528,2746,284.95886
MTD2952,285.54886,320,288.15,5.65722913743843,1.05479107038305e-09,-5.27395535191526e-09,-5.27395535191526e-10,303.15,278.15,3343971.21968202,2747,284.95886
MTD2952,285.47886,320,293.15,5.65722913743843,1.05479107038305e-09,-5.27395535191526e-09,-5.27395535191526e-10,303.15,278.15,3401996.05431124,2748,284.95886
MTD2952,285.52886,320,298.15,5.65722913743843,1.05479107038305e-09,-5.27395535191526e-09,-5.27395535191526e-10,303.15,278.15,3460020.88894047,2749,284.95886
MTD2952,284.95886,320,303.15,5.65722913743843,1.05479107038305e-09,-5.27395535191526e-09,-5.27395535191526e-10,303.15,278.15,3518045.72356969,2750,284.95886
MTD2953,285.57886,321,278.15,5.68519182394972,9.07696961616086e-09,-4.53848480808043e-08,-4.53848480808043e-09,303.15,278.15,3227921.55042358,2751,284.95886
MTD2953,285.78886,321,283.15,5.68519182394972,9.07696961616086e-09,-4.53848480808043e-08,-4.53848480808043e-09,303.15,278.15,3285946.3850528,2752,284.95886
MTD2953,286.09886,321,288.15,5.68519182394972,9.07696961616086e-09,-4.53848480808043e-08,-4.53848480808043e-09,303.15,278.15,3343971.21968202,2753,284.95886
MTD2953,286.06886,321,293.15,5.68519182394972,9.07696961616086e-09,-4.53848480808043e-08,-4.53848480808043e-09,303.15,278.15,3401996.05431124,2754,284.95886
MTD2953,285.07886,321,298.15,5.68519182394972,9.07696961616086e-09,-4.53848480808043e-08,-4.53848480808043e-09,303.15,278.15,3460020.88894047,2755,284.95886
MTD2953,284.95886,321,303.15,5.68519182394972,9.07696961616086e-09,-4.53848480808043e-08,-4.53848480808043e-09,303.15,278.15,3518045.72356969,2756,284.95886
MTD2954,285.236119,322,275.15,5.6485842708392,1.87689850798463e-09,9.38449253992314e-09,9.38449253992314e-10,303.15,275.15,3193106.64964605,2757,284.95886
MTD2954,285.38168,322,278.15,5.6485842708392,1.87689850798463e-09,9.38449253992314e-09,9.38449253992314e-10,303.15,275.15,3227921.55042358,2758,284.95886
MTD2954,285.492583,322,281.15,5.6485842708392,1.87689850798463e-09,9.38449253992314e-09,9.38449253992314e-10,303.15,275.15,3262736.45120111,2759,284.95886
MTD2954,285.686665,322,284.15,5.6485842708392,1.87689850798463e-09,9.38449253992314e-09,9.38449253992314e-10,303.15,275.15,3297551.35197865,2760,284.95886
MTD2954,285.956992,322,287.15,5.6485842708392,1.87689850798463e-09,9.38449253992314e-09,9.38449253992314e-10,303.15,275.15,3332366.25275618,2761,284.95886
MTD2954,286.12335,322,290.15,5.6485842708392,1.87689850798463e-09,9.38449253992314e-09,9.38449253992314e-10,303.15,275.15,3367181.15353371,2762,284.95886
MTD2954,286.00551,322,290.15,5.6485842708392,1.87689850798463e-09,9.38449253992314e-09,9.38449253992314e-10,303.15,275.15,3367181.15353371,2763,284.95886
MTD2954,286.03324,322,293.15,5.6485842708392,1.87689850798463e-09,9.38449253992314e-09,9.38449253992314e-10,303.15,275.15,3401996.05431124,2764,284.95886
MTD2954,285.887677,322,298.15,5.6485842708392,1.87689850798463e-09,9.38449253992314e-09,9.38449253992314e-10,303.15,275.15,3460020.88894047,2765,284.95886
MTD2954,284.95886,322,303.15,5.6485842708392,1.87689850798463e-09,9.38449253992314e-09,9.38449253992314e-10,303.15,275.15,3518045.72356969,2766,284.95886
MTD2955,285.104421,323,275.15,5.65541158296705,5.07360344917493e-10,-2.53680172458747e-09,-2.53680172458747e-10,303.15,275.15,3193106.64964605,2767,284.95886
MTD2955,285.222256,323,278.15,5.65541158296705,5.07360344917493e-10,-2.53680172458747e-09,-2.53680172458747e-10,303.15,275.15,3227921.55042358,2768,284.95886
MTD2955,285.388611,323,281.15,5.65541158296705,5.07360344917493e-10,-2.53680172458747e-09,-2.53680172458747e-10,303.15,275.15,3262736.45120111,2769,284.95886
MTD2955,285.520309,323,284.15,5.65541158296705,5.07360344917493e-10,-2.53680172458747e-09,-2.53680172458747e-10,303.15,275.15,3297551.35197865,2770,284.95886
MTD2955,285.47872,323,287.15,5.65541158296705,5.07360344917493e-10,-2.53680172458747e-09,-2.53680172458747e-10,303.15,275.15,3332366.25275618,2771,284.95886
MTD2955,285.506446,323,290.15,5.65541158296705,5.07360344917493e-10,-2.53680172458747e-09,-2.53680172458747e-10,303.15,275.15,3367181.15353371,2772,284.95886
MTD2955,285.492583,323,290.15,5.65541158296705,5.07360344917493e-10,-2.53680172458747e-09,-2.53680172458747e-10,303.15,275.15,3367181.15353371,2773,284.95886
MTD2955,285.457926,323,293.15,5.65541158296705,5.07360344917493e-10,-2.53680172458747e-09,-2.53680172458747e-10,303.15,275.15,3401996.05431124,2774,284.95886
MTD2955,285.367817,323,298.15,5.65541158296705,5.07360344917493e-10,-2.53680172458747e-09,-2.53680172458747e-10,303.15,275.15,3460020.88894047,2775,284.95886
MTD2955,284.95886,323,303.15,5.65541158296705,5.07360344917493e-10,-2.53680172458747e-09,-2.53680172458747e-10,303.15,275.15,3518045.72356969,2776,284.95886
MTD2956,285.097489,324,275.15,5.65495402789903,4.59857211606435e-10,-2.29928605803218e-09,-2.29928605803218e-10,303.15,275.15,3193106.64964605,2777,284.95886
MTD2956,285.159873,324,278.15,5.65495402789903,4.59857211606435e-10,-2.29928605803218e-09,-2.29928605803218e-10,303.15,275.15,3227921.55042358,2778,284.95886
MTD2956,285.263845,324,281.15,5.65495402789903,4.59857211606435e-10,-2.29928605803218e-09,-2.29928605803218e-10,303.15,275.15,3262736.45120111,2779,284.95886
MTD2956,285.305434,324,284.15,5.65495402789903,4.59857211606435e-10,-2.29928605803218e-09,-2.29928605803218e-10,303.15,275.15,3297551.35197865,2780,284.95886
MTD2956,285.416337,324,287.15,5.65495402789903,4.59857211606435e-10,-2.29928605803218e-09,-2.29928605803218e-10,303.15,275.15,3332366.25275618,2781,284.95886
MTD2956,285.457926,324,290.15,5.65495402789903,4.59857211606435e-10,-2.29928605803218e-09,-2.29928605803218e-10,303.15,275.15,3367181.15353371,2782,284.95886
MTD2956,285.423269,324,290.15,5.65495402789903,4.59857211606435e-10,-2.29928605803218e-09,-2.29928605803218e-10,303.15,275.15,3367181.15353371,2783,284.95886
MTD2956,285.347022,324,293.15,5.65495402789903,4.59857211606435e-10,-2.29928605803218e-09,-2.29928605803218e-10,303.15,275.15,3401996.05431124,2784,284.95886
MTD2956,285.215324,324,298.15,5.65495402789903,4.59857211606435e-10,-2.29928605803218e-09,-2.29928605803218e-10,303.15,275.15,3460020.88894047,2785,284.95886
MTD2956,284.95886,324,303.15,5.65495402789903,4.59857211606435e-10,-2.29928605803218e-09,-2.29928605803218e-10,303.15,275.15,3518045.72356969,2786,284.95886
MTD2957,284.95886,325,281.15,5.64927867762933,1.02218128037079e-09,5.11090640185397e-09,5.11090640185397e-10,303.15,281.15,3262736.45120111,2787,284.95886
MTD2957,285.0004488,325,284.15,5.64927867762933,1.02218128037079e-09,5.11090640185397e-09,5.11090640185397e-10,303.15,281.15,3297551.35197865,2788,284.95886
MTD2957,285.0489691,325,287.15,5.64927867762933,1.02218128037079e-09,5.11090640185397e-09,5.11090640185397e-10,303.15,281.15,3332366.25275618,2789,284.95886
MTD2957,285.118284,325,290.15,5.64927867762933,1.02218128037079e-09,5.11090640185397e-09,5.11090640185397e-10,303.15,281.15,3367181.15353371,2790,284.95886
MTD2957,285.159873,325,293.15,5.64927867762933,1.02218128037079e-09,5.11090640185397e-09,5.11090640185397e-10,303.15,281.15,3401996.05431124,2791,284.95886
MTD2957,285.159873,325,293.15,5.64927867762933,1.02218128037079e-09,5.11090640185397e-09,5.11090640185397e-10,303.15,281.15,3401996.05431124,2792,284.95886
MTD2957,285.152941,325,298.15,5.64927867762933,1.02218128037079e-09,5.11090640185397e-09,5.11090640185397e-10,303.15,281.15,3460020.88894047,2793,284.95886
MTD2957,284.95886,325,303.15,5.64927867762933,1.02218128037079e-09,5.11090640185397e-09,5.11090640185397e-10,303.15,281.15,3518045.72356969,2794,284.95886
MTD2959,285.0143118,326,275.15,5.62989228682299,7.1136300034669e-09,3.55681500173345e-08,3.55681500173345e-09,303.15,275.15,3193106.64964605,2795,285.0143118
MTD2959,285.076695,326,278.15,5.62989228682299,7.1136300034669e-09,3.55681500173345e-08,3.55681500173345e-09,303.15,275.15,3227921.55042358,2796,285.0143118
MTD2959,285.125215,326,281.15,5.62989228682299,7.1136300034669e-09,3.55681500173345e-08,3.55681500173345e-09,303.15,275.15,3262736.45120111,2797,285.0143118
MTD2959,285.249982,326,284.15,5.62989228682299,7.1136300034669e-09,3.55681500173345e-08,3.55681500173345e-09,303.15,275.15,3297551.35197865,2798,285.0143118
MTD2959,285.360885,326,287.15,5.62989228682299,7.1136300034669e-09,3.55681500173345e-08,3.55681500173345e-09,303.15,275.15,3332366.25275618,2799,285.0143118
MTD2959,285.395543,326,290.15,5.62989228682299,7.1136300034669e-09,3.55681500173345e-08,3.55681500173345e-09,303.15,275.15,3367181.15353371,2800,285.0143118
MTD2959,285.450995,326,290.15,5.62989228682299,7.1136300034669e-09,3.55681500173345e-08,3.55681500173345e-09,303.15,275.15,3367181.15353371,2801,285.0143118
MTD2959,285.520309,326,293.15,5.62989228682299,7.1136300034669e-09,3.55681500173345e-08,3.55681500173345e-09,303.15,275.15,3401996.05431124,2802,285.0143118
MTD2959,285.561898,326,298.15,5.62989228682299,7.1136300034669e-09,3.55681500173345e-08,3.55681500173345e-09,303.15,275.15,3460020.88894047,2803,285.0143118
MTD2959,285.61735,326,303.15,5.62989228682299,7.1136300034669e-09,3.55681500173345e-08,3.55681500173345e-09,303.15,275.15,3518045.72356969,2804,285.0143118
MTD2960,284.95886,327,275.15,5.62164671793727,9.67220270837808e-09,4.83610135418904e-08,4.83610135418904e-09,298.15,275.15,3193106.64964605,2805,284.95886
MTD2960,285.159873,327,281.15,5.62164671793727,9.67220270837808e-09,4.83610135418904e-08,4.83610135418904e-09,298.15,275.15,3262736.45120111,2806,284.95886
MTD2960,285.277708,327,284.15,5.62164671793727,9.67220270837808e-09,4.83610135418904e-08,4.83610135418904e-09,298.15,275.15,3297551.35197865,2807,284.95886
MTD2960,285.444063,327,287.15,5.62164671793727,9.67220270837808e-09,4.83610135418904e-08,4.83610135418904e-09,298.15,275.15,3332366.25275618,2808,284.95886
MTD2960,285.485652,327,290.15,5.62164671793727,9.67220270837808e-09,4.83610135418904e-08,4.83610135418904e-09,298.15,275.15,3367181.15353371,2809,284.95886
MTD2960,285.700528,327,290.15,5.62164671793727,9.67220270837808e-09,4.83610135418904e-08,4.83610135418904e-09,298.15,275.15,3367181.15353371,2810,284.95886
MTD2960,285.61735,327,293.15,5.62164671793727,9.67220270837808e-09,4.83610135418904e-08,4.83610135418904e-09,298.15,275.15,3401996.05431124,2811,284.95886
MTD2960,285.589624,327,298.15,5.62164671793727,9.67220270837808e-09,4.83610135418904e-08,4.83610135418904e-09,298.15,275.15,3460020.88894047,2812,284.95886
MTD2961,285.40686,328,283.15,5.63399884196438,6.09767386981062e-09,3.04883693490531e-08,3.04883693490531e-09,298.15,283.15,3285946.3850528,2813,285.40686
MTD2961,285.53186,328,286.15,5.63399884196438,6.09767386981062e-09,3.04883693490531e-08,3.04883693490531e-09,298.15,283.15,3320761.28583033,2814,285.40686
MTD2961,285.59486,328,289.65,5.63399884196438,6.09767386981062e-09,3.04883693490531e-08,3.04883693490531e-09,298.15,283.15,3361378.67007079,2815,285.40686
MTD2961,285.63486,328,293.15,5.63399884196438,6.09767386981062e-09,3.04883693490531e-08,3.04883693490531e-09,298.15,283.15,3401996.05431124,2816,285.40686
MTD2961,285.73386,328,298.15,5.63399884196438,6.09767386981062e-09,3.04883693490531e-08,3.04883693490531e-09,298.15,283.15,3460020.88894047,2817,285.40686
MTD2962,285.36786,329,282.15,5.63821995697619,4.84434981651923e-09,2.42217490825962e-08,2.42217490825962e-09,298.15,282.15,3274341.41812696,2818,285.36786
MTD2962,285.58386,329,285.15,5.63821995697619,4.84434981651923e-09,2.42217490825962e-08,2.42217490825962e-09,298.15,282.15,3309156.31890449,2819,285.36786
MTD2962,285.46686,329,286.15,5.63821995697619,4.84434981651923e-09,2.42217490825962e-08,2.42217490825962e-09,298.15,282.15,3320761.28583033,2820,285.36786
MTD2962,285.65486,329,289.65,5.63821995697619,4.84434981651923e-09,2.42217490825962e-08,2.42217490825962e-09,298.15,282.15,3361378.67007079,2821,285.36786
MTD2962,285.68386,329,293.15,5.63821995697619,4.84434981651923e-09,2.42217490825962e-08,2.42217490825962e-09,298.15,282.15,3401996.05431124,2822,285.36786
MTD2962,285.63486,329,298.15,5.63821995697619,4.84434981651923e-09,2.42217490825962e-08,2.42217490825962e-09,298.15,282.15,3460020.88894047,2823,285.36786
MTD2963,285.38186,330,281.15,5.63170586827766,6.92691017340677e-09,3.46345508670338e-08,3.46345508670338e-09,298.15,281.15,3262736.45120111,2824,285.38186
MTD2963,285.49686,330,282.15,5.63170586827766,6.92691017340677e-09,3.46345508670338e-08,3.46345508670338e-09,298.15,281.15,3274341.41812696,2825,285.38186
MTD2963,285.68486,330,286.15,5.63170586827766,6.92691017340677e-09,3.46345508670338e-08,3.46345508670338e-09,298.15,281.15,3320761.28583033,2826,285.38186
MTD2963,285.88186,330,289.15,5.63170586827766,6.92691017340677e-09,3.46345508670338e-08,3.46345508670338e-09,298.15,281.15,3355576.18660787,2827,285.38186
MTD2963,285.95386,330,293.15,5.63170586827766,6.92691017340677e-09,3.46345508670338e-08,3.46345508670338e-09,298.15,281.15,3401996.05431124,2828,285.38186
MTD2963,285.69886,330,298.15,5.63170586827766,6.92691017340677e-09,3.46345508670338e-08,3.46345508670338e-09,298.15,281.15,3460020.88894047,2829,285.38186
MTD2964,285.32986,331,283.15,5.64013409966598,4.10057134393425e-09,2.05028567196713e-08,2.05028567196713e-09,298.15,283.15,3285946.3850528,2830,285.28886
MTD2964,285.28886,331,286.15,5.64013409966598,4.10057134393425e-09,2.05028567196713e-08,2.05028567196713e-09,298.15,283.15,3320761.28583033,2831,285.28886
MTD2964,285.51886,331,289.65,5.64013409966598,4.10057134393425e-09,2.05028567196713e-08,2.05028567196713e-09,298.15,283.15,3361378.67007079,2832,285.28886
MTD2964,285.40386,331,293.15,5.64013409966598,4.10057134393425e-09,2.05028567196713e-08,2.05028567196713e-09,298.15,283.15,3401996.05431124,2833,285.28886
MTD2964,285.52286,331,298.15,5.64013409966598,4.10057134393425e-09,2.05028567196713e-08,2.05028567196713e-09,298.15,283.15,3460020.88894047,2834,285.28886
MTD2965,285.12086,332,282.15,5.64640066090104,2.22830888339776e-09,1.11415444169888e-08,1.11415444169888e-09,298.15,282.15,3274341.41812696,2835,285.12086
MTD2965,285.54586,332,285.15,5.64640066090104,2.22830888339776e-09,1.11415444169888e-08,1.11415444169888e-09,298.15,282.15,3309156.31890449,2836,285.12086
MTD2965,285.50686,332,289.15,5.64640066090104,2.22830888339776e-09,1.11415444169888e-08,1.11415444169888e-09,298.15,282.15,3355576.18660787,2837,285.12086
MTD2965,285.47586,332,293.15,5.64640066090104,2.22830888339776e-09,1.11415444169888e-08,1.11415444169888e-09,298.15,282.15,3401996.05431124,2838,285.12086
MTD2965,285.34586,332,298.15,5.64640066090104,2.22830888339776e-09,1.11415444169888e-08,1.11415444169888e-09,298.15,282.15,3460020.88894047,2839,285.12086
MTD2967,285.40686,333,282.15,5.63263932103165,6.59720366937375e-09,3.29860183468688e-08,3.29860183468688e-09,298.15,282.15,3274341.41812696,2840,285.40686
MTD2967,285.66486,333,286.15,5.63263932103165,6.59720366937375e-09,3.29860183468688e-08,3.29860183468688e-09,298.15,282.15,3320761.28583033,2841,285.40686
MTD2967,285.65986,333,289.15,5.63263932103165,6.59720366937375e-09,3.29860183468688e-08,3.29860183468688e-09,298.15,282.15,3355576.18660787,2842,285.40686
MTD2967,285.83786,333,293.15,5.63263932103165,6.59720366937375e-09,3.29860183468688e-08,3.29860183468688e-09,298.15,282.15,3401996.05431124,2843,285.40686
MTD2967,285.75986,333,298.15,5.63263932103165,6.59720366937375e-09,3.29860183468688e-08,3.29860183468688e-09,298.15,282.15,3460020.88894047,2844,285.40686
MTD2968,285.36386,334,286.15,5.58511489841263,2.07442563408475e-08,1.03721281704238e-07,1.03721281704238e-08,298.15,286.15,3320761.28583033,2845,285.36386
MTD2968,285.61486,334,289.65,5.58511489841263,2.07442563408475e-08,1.03721281704238e-07,1.03721281704238e-08,298.15,286.15,3361378.67007079,2846,285.36386
MTD2968,285.65986,334,293.15,5.58511489841263,2.07442563408475e-08,1.03721281704238e-07,1.03721281704238e-08,298.15,286.15,3401996.05431124,2847,285.36386
MTD2968,285.64886,334,298.15,5.58511489841263,2.07442563408475e-08,1.03721281704238e-07,1.03721281704238e-08,298.15,286.15,3460020.88894047,2848,285.36386
MTD2968,285.79486,334,290.15,5.58511489841263,2.07442563408475e-08,1.03721281704238e-07,1.03721281704238e-08,298.15,286.15,3367181.15353371,2849,285.36386
MTD2968,286.28386,334,293.15,5.58511489841263,2.07442563408475e-08,1.03721281704238e-07,1.03721281704238e-08,298.15,286.15,3401996.05431124,2850,285.36386
MTD2968,286.78486,334,298.15,5.58511489841263,2.07442563408475e-08,1.03721281704238e-07,1.03721281704238e-08,298.15,286.15,3460020.88894047,2851,285.36386
MTD2970,285.43186,335,281.15,5.64387318838209,3.28064239484911e-09,1.64032119742456e-08,1.64032119742456e-09,298.15,281.15,3262736.45120111,2852,285.43186
MTD2970,285.70386,335,286.15,5.64387318838209,3.28064239484911e-09,1.64032119742456e-08,1.64032119742456e-09,298.15,281.15,3320761.28583033,2853,285.43186
MTD2970,285.85686,335,289.15,5.64387318838209,3.28064239484911e-09,1.64032119742456e-08,1.64032119742456e-09,298.15,281.15,3355576.18660787,2854,285.43186
MTD2970,285.84086,335,293.15,5.64387318838209,3.28064239484911e-09,1.64032119742456e-08,1.64032119742456e-09,298.15,281.15,3401996.05431124,2855,285.43186
MTD2970,285.60186,335,298.15,5.64387318838209,3.28064239484911e-09,1.64032119742456e-08,1.64032119742456e-09,298.15,281.15,3460020.88894047,2856,285.43186
MTD2971,285.256913,336,273.15,5.62970213035175,7.95668284401021e-09,3.97834142200511e-08,3.9783414220051e-09,303.15,273.15,3169896.71579436,2857,284.95886
MTD2971,285.61735,336,278.15,5.62970213035175,7.95668284401021e-09,3.97834142200511e-08,3.9783414220051e-09,303.15,273.15,3227921.55042358,2858,284.95886
MTD2971,286.0679,336,283.15,5.62970213035175,7.95668284401021e-09,3.97834142200511e-08,3.9783414220051e-09,303.15,273.15,3285946.3850528,2859,284.95886
MTD2971,286.49765,336,288.15,5.62970213035175,7.95668284401021e-09,3.97834142200511e-08,3.9783414220051e-09,303.15,273.15,3343971.21968202,2860,284.95886
MTD2971,286.85115,336,293.15,5.62970213035175,7.95668284401021e-09,3.97834142200511e-08,3.9783414220051e-09,303.15,273.15,3401996.05431124,2861,284.95886
MTD2971,286.94819,336,298.15,5.62970213035175,7.95668284401021e-09,3.97834142200511e-08,3.9783414220051e-09,303.15,273.15,3460020.88894047,2862,284.95886
MTD2971,286.87888,336,301.15,5.62970213035175,7.95668284401021e-09,3.97834142200511e-08,3.9783414220051e-09,303.15,273.15,3494835.789718,2863,284.95886
MTD2971,284.95886,336,303.15,5.62970213035175,7.95668284401021e-09,3.97834142200511e-08,3.9783414220051e-09,303.15,273.15,3518045.72356969,2864,284.95886
MTD2972,285.284639,337,273.15,5.57111589395486,2.59495978217306e-08,1.29747989108653e-07,1.29747989108653e-08,295.15,273.15,3169896.71579436,2865,285.284639
MTD2972,285.610418,337,278.15,5.57111589395486,2.59495978217306e-08,1.29747989108653e-07,1.29747989108653e-08,295.15,273.15,3227921.55042358,2866,285.284639
MTD2972,286.10255,337,283.15,5.57111589395486,2.59495978217306e-08,1.29747989108653e-07,1.29747989108653e-08,295.15,273.15,3285946.3850528,2867,285.284639
MTD2972,286.73332,337,289.15,5.57111589395486,2.59495978217306e-08,1.29747989108653e-07,1.29747989108653e-08,295.15,273.15,3355576.18660787,2868,285.284639
MTD2972,287.09375,337,295.15,5.57111589395486,2.59495978217306e-08,1.29747989108653e-07,1.29747989108653e-08,295.15,273.15,3425205.98816293,2869,285.284639
MTD2974,285.06286,338,276.15,5.61006530312261,1.32818041700856e-08,6.64090208504279e-08,6.64090208504279e-09,298.65,276.15,3204711.61657189,2870,285.06286
MTD2974,285.14086,338,278.15,5.61006530312261,1.32818041700856e-08,6.64090208504279e-08,6.64090208504279e-09,298.65,276.15,3227921.55042358,2871,285.06286
MTD2974,285.30386,338,283.15,5.61006530312261,1.32818041700856e-08,6.64090208504279e-08,6.64090208504279e-09,298.65,276.15,3285946.3850528,2872,285.06286
MTD2974,285.53486,338,287.35,5.61006530312261,1.32818041700856e-08,6.64090208504279e-08,6.64090208504279e-09,298.65,276.15,3334687.24614135,2873,285.06286
MTD2974,285.58986,338,289.95,5.61006530312261,1.32818041700856e-08,6.64090208504279e-08,6.64090208504279e-09,298.65,276.15,3364860.16014854,2874,285.06286
MTD2974,285.84986,338,293.05,5.61006530312261,1.32818041700856e-08,6.64090208504279e-08,6.64090208504279e-09,298.65,276.15,3400835.55761866,2875,285.06286
MTD2974,286.02686,338,298.65,5.61006530312261,1.32818041700856e-08,6.64090208504279e-08,6.64090208504279e-09,298.65,276.15,3465823.37240339,2876,285.06286
MTD2979,285.20386,339,283.15,5.62789002788567,7.77154285588737e-09,3.88577142794368e-08,3.88577142794368e-09,313.15,283.15,3285946.3850528,2877,285.20386
MTD2979,285.28086,339,288.15,5.62789002788567,7.77154285588737e-09,3.88577142794368e-08,3.88577142794368e-09,313.15,283.15,3343971.21968202,2878,285.20386
MTD2979,285.52786,339,293.15,5.62789002788567,7.77154285588737e-09,3.88577142794368e-08,3.88577142794368e-09,313.15,283.15,3401996.05431124,2879,285.20386
MTD2979,285.80086,339,298.15,5.62789002788567,7.77154285588737e-09,3.88577142794368e-08,3.88577142794368e-09,313.15,283.15,3460020.88894047,2880,285.20386
MTD2979,285.95486,339,303.15,5.62789002788567,7.77154285588737e-09,3.88577142794368e-08,3.88577142794368e-09,313.15,283.15,3518045.72356969,2881,285.20386
MTD2979,286.07086,339,308.15,5.62789002788567,7.77154285588737e-09,3.88577142794368e-08,3.88577142794368e-09,313.15,283.15,3576070.55819891,2882,285.20386
MTD2979,285.73686,339,313.15,5.62789002788567,7.77154285588737e-09,3.88577142794368e-08,3.88577142794368e-09,313.15,283.15,3634095.39282813,2883,285.20386
MTD2981,285.09186,340,281.15,5.57444667947366,2.39813701461432e-08,1.19906850730716e-07,1.19906850730716e-08,293.15,281.15,3262736.45120111,2884,285.09186
MTD2981,285.30486,340,284.65,5.57444667947366,2.39813701461432e-08,1.19906850730716e-07,1.19906850730716e-08,293.15,281.15,3303353.83544157,2885,285.09186
MTD2981,285.36986,340,285.65,5.57444667947366,2.39813701461432e-08,1.19906850730716e-07,1.19906850730716e-08,293.15,281.15,3314958.80236741,2886,285.09186
MTD2981,285.53586,340,286.15,5.57444667947366,2.39813701461432e-08,1.19906850730716e-07,1.19906850730716e-08,293.15,281.15,3320761.28583033,2887,285.09186
MTD2981,285.41586,340,286.65,5.57444667947366,2.39813701461432e-08,1.19906850730716e-07,1.19906850730716e-08,293.15,281.15,3326563.76929326,2888,285.09186
MTD2981,285.84986,340,290.15,5.57444667947366,2.39813701461432e-08,1.19906850730716e-07,1.19906850730716e-08,293.15,281.15,3367181.15353371,2889,285.09186
MTD2981,285.78586,340,291.15,5.57444667947366,2.39813701461432e-08,1.19906850730716e-07,1.19906850730716e-08,293.15,281.15,3378786.12045956,2890,285.09186
MTD2981,285.96186,340,292.15,5.57444667947366,2.39813701461432e-08,1.19906850730716e-07,1.19906850730716e-08,293.15,281.15,3390391.0873854,2891,285.09186
MTD2981,286.00886,340,293.15,5.57444667947366,2.39813701461432e-08,1.19906850730716e-07,1.19906850730716e-08,293.15,281.15,3401996.05431124,2892,285.09186
MTD2982,285.44886,341,278.15,5.63361093025499,6.4052611431316e-09,3.2026305715658e-08,3.2026305715658e-09,293.15,278.15,3227921.55042358,2893,285.44886
MTD2982,285.60886,341,281.15,5.63361093025499,6.4052611431316e-09,3.2026305715658e-08,3.2026305715658e-09,293.15,278.15,3262736.45120111,2894,285.44886
MTD2982,285.65886,341,283.15,5.63361093025499,6.4052611431316e-09,3.2026305715658e-08,3.2026305715658e-09,293.15,278.15,3285946.3850528,2895,285.44886
MTD2982,285.75886,341,288.15,5.63361093025499,6.4052611431316e-09,3.2026305715658e-08,3.2026305715658e-09,293.15,278.15,3343971.21968202,2896,285.44886
MTD2982,285.78886,341,293.15,5.63361093025499,6.4052611431316e-09,3.2026305715658e-08,3.2026305715658e-09,293.15,278.15,3401996.05431124,2897,285.44886
MTD2983,285.24886,342,278.15,5.62840249793181,7.73128981130613e-09,3.86564490565307e-08,3.86564490565307e-09,293.15,278.15,3227921.55042358,2898,285.24886
MTD2983,285.26886,342,281.15,5.62840249793181,7.73128981130613e-09,3.86564490565307e-08,3.86564490565307e-09,293.15,278.15,3262736.45120111,2899,285.24886
MTD2983,285.42886,342,283.15,5.62840249793181,7.73128981130613e-09,3.86564490565307e-08,3.86564490565307e-09,293.15,278.15,3285946.3850528,2900,285.24886
MTD2983,285.52886,342,288.15,5.62840249793181,7.73128981130613e-09,3.86564490565307e-08,3.86564490565307e-09,293.15,278.15,3343971.21968202,2901,285.24886
MTD2983,285.60886,342,293.15,5.62840249793181,7.73128981130613e-09,3.86564490565307e-08,3.86564490565307e-09,293.15,278.15,3401996.05431124,2902,285.24886
MTD2984,285.37886,343,278.15,5.63912200895577,4.63792916949656e-09,2.31896458474828e-08,2.31896458474828e-09,293.15,278.15,3227921.55042358,2903,285.37886
MTD2984,285.59886,343,281.15,5.63912200895577,4.63792916949656e-09,2.31896458474828e-08,2.31896458474828e-09,293.15,278.15,3262736.45120111,2904,285.37886
MTD2984,285.53886,343,283.15,5.63912200895577,4.63792916949656e-09,2.31896458474828e-08,2.31896458474828e-09,293.15,278.15,3285946.3850528,2905,285.37886
MTD2984,285.60886,343,288.15,5.63912200895577,4.63792916949656e-09,2.31896458474828e-08,2.31896458474828e-09,293.15,278.15,3343971.21968202,2906,285.37886
MTD2984,285.66886,343,293.15,5.63912200895577,4.63792916949656e-09,2.31896458474828e-08,2.31896458474828e-09,293.15,278.15,3401996.05431124,2907,285.37886
MTD2985,285.0046077,344,278.15,5.64358117490099,2.76850812502145e-09,1.38425406251073e-08,1.38425406251073e-09,296.15,278.15,3227921.55042358,2908,285.0046077
MTD2985,285.034413,344,281.15,5.64358117490099,2.76850812502145e-09,1.38425406251073e-08,1.38425406251073e-09,296.15,278.15,3262736.45120111,2909,285.0046077
MTD2985,285.066298,344,284.15,5.64358117490099,2.76850812502145e-09,1.38425406251073e-08,1.38425406251073e-09,296.15,278.15,3297551.35197865,2910,285.0046077
MTD2985,285.088479,344,287.15,5.64358117490099,2.76850812502145e-09,1.38425406251073e-08,1.38425406251073e-09,296.15,278.15,3332366.25275618,2911,285.0046077
MTD2985,285.11967,344,290.15,5.64358117490099,2.76850812502145e-09,1.38425406251073e-08,1.38425406251073e-09,296.15,278.15,3367181.15353371,2912,285.0046077
